Product StockKeepingUnit,Price (01s68000002d6IvAAI) EUR,Price (01s68000002d6IvAAI) RON,IsActive
5200933888,,289.34,true
5200933889,,289.34,true
5200933890,,300.51,true
5200933891,,289.34,true
5200933892,,289.34,true
5200933893,,300.51,true
5200933894,,289.34,true
5200933895,,289.34,true
5200933896,,289.34,true
5200933897,,289.34,true
5200933898,,289.34,true
5200933899,,330.55,true
5200933900,,289.34,true
5200933901,,289.34,true
5200933902,,444.66,true
5200933903,,289.34,true
5200933904,,289.34,true
5200933905,,300.51,true
5200933906,,289.34,true
5200933907,,289.34,true
5200933908,,300.51,true
5200933909,,289.34,true
5200933910,,289.34,true
5200933911,,300.51,true
5200933912,,289.34,true
5200933913,,289.34,true
5200933914,,300.51,true
5200933915,,300.51,true
5200933916,,300.51,true
5200933917,,330.55,true
5200933918,,289.34,true
5200933919,,289.34,true
5200933920,,289.34,true
5200933921,,289.34,true
5200933922,,289.34,true
5200933923,,289.34,true
5200933924,,289.34,true
5200933925,,289.34,true
5200933926,,289.34,true
5200933927,,289.34,true
5200933928,,289.34,true
5200933929,,300.51,true
5200933930,,289.34,true
5200933931,,300.51,true
5200933932,,330.55,true
5200933933,,289.34,true
5200933934,,300.51,true
5200933935,,300.51,true
5200933936,,289.34,true
5200933937,,289.34,true
5200933938,,300.51,true
5200933939,,289.34,true
5200933940,,289.34,true
5200933941,,330.55,true
5200933942,,289.34,true
5200933943,,330.55,true
5200933944,,376.85,true
5200933945,,289.34,true
5200933946,,300.51,true
5200933947,,444.66,true
5200933948,,330.55,true
5200933949,,533.6,true
5200933950,,444.66,true
5200933951,,330.55,true
5200933952,,330.55,true
5200933953,,444.66,true
5200933954,,376.85,true
5200933955,,444.66,true
5200933956,,444.66,true
5200933957,,289.34,true
5200933958,,289.34,true
5200933959,,300.51,true
5200933960,,289.34,true
5200933961,,289.34,true
5200933962,,300.51,true
5200933963,,289.34,true
5200933964,,300.51,true
5200933965,,330.55,true
5200933966,,289.34,true
5200933967,,300.51,true
5200933968,,330.55,true
5200933969,,289.34,true
5200933970,,300.51,true
5200933971,,330.55,true
5200933972,,289.34,true
5200933973,,300.51,true
5200933974,,376.85,true
5200933975,,330.55,true
5200933976,,444.66,true
5200933977,,444.66,true
5200933978,,289.34,true
5200933979,,533.6,true
5200933980,,444.66,true
5200933981,,289.34,true
5200933982,,289.34,true
5200933983,,289.34,true
5200933984,,289.34,true
5200933985,,289.34,true
5200933986,,289.34,true
5200933987,,289.34,true
5200933988,,289.34,true
5200933989,,444.66,true
5200933990,,289.34,true
5200933991,,289.34,true
5200933992,,289.34,true
5200933993,,289.34,true
5200933994,,289.34,true
5200933995,,330.55,true
5200933996,,289.34,true
5200933997,,289.34,true
5200933998,,289.34,true
5200933999,,289.34,true
5200934000,,289.34,true
5200934001,,300.51,true
5200934002,,289.34,true
5200934003,,300.51,true
5200934004,,300.51,true
5200934005,,300.51,true
5200934006,,330.55,true
5200934007,,444.66,true
5200934008,,289.34,true
5200934009,,289.34,true
5200934010,,289.34,true
5200934011,,289.34,true
5200934012,,289.34,true
5200934013,,289.34,true
5200934014,,289.34,true
5200934015,,289.34,true
5200934016,,289.34,true
5200934017,,289.34,true
5200934018,,289.34,true
5200934019,,289.34,true
5200934020,,289.34,true
5200934021,,289.34,true
5200934022,,289.34,true
5200934023,,289.34,true
5200934024,,289.34,true
5200934025,,289.34,true
5200934026,,289.34,true
5200934027,,289.34,true
5200934028,,289.34,true
5200934029,,289.34,true
5200934030,,289.34,true
5200934031,,289.34,true
5200934032,,289.34,true
5200934033,,289.34,true
5200934034,,289.34,true
5200934035,,289.34,true
5200934036,,289.34,true
5200934037,,289.34,true
5200934038,,289.34,true
5200934039,,289.34,true
5200934040,,300.51,true
5200934041,,289.34,true
5200934042,,289.34,true
5200934043,,300.51,true
5200934044,,289.34,true
5200934045,,289.34,true
5200934046,,330.55,true
5200934047,,289.34,true
5200934048,,300.51,true
5200934049,,300.51,true
5200934050,,300.51,true
5200934051,,330.55,true
5200934052,,376.85,true
5200934136,,44.31,true
5200934137,,243.71,true
5200934247,,239.06,true
5200934253,,28.33,true
5200934254,7.81,38.78,true
5200934468,365.76,1815.93,true
5200934474,235.4,1168.71,true
5200934475,322.6,1601.64,true
5200934570,,372.95,true
5200934676,6.48,32.17,true
5200934678,7.25,35.99,true
5200934681,3.8,18.87,true
5200934938,22.08,109.62,true
5200934939,25.08,124.52,true
5200934940,105.52,523.89,true
5200934969,,37.69,true
5200934970,,50.19,true
5200934971,,58.49,true
5200934994,12.95,64.29,true
5200934995,9.7,48.16,true
5200935047,,0.71,true
5200935048,,199.82,true
5200935049,,203.06,true
5200935050,,225.8,true
5200935051,,246.53,true
5200935052,,259.76,true
5200935053,,315.78,true
5200935054,,325.82,true
5200935055,,676.36,true
5200935057,,756.15,true
5200935063,,780.11,true
5200935064,,820.04,true
5200935065,,859.92,true
5200935066,,860.61,true
5200935067,,1045.96,true
5200935166,,676.36,true
5200935167,,756.15,true
5200935169,,780.11,true
5200935170,,820.04,true
5200935179,44.57,221.28,true
5200935190,,684.98,true
5200935303,,859.92,true
5200935304,,860.61,true
5200935305,,1045.96,true
5200935330,7.6,37.73,true
5200935346,,467.02,true
5200935347,,508,true
5200935348,,552.26,true
5200935349,,560,true
5200935350,,358.36,true
5200935351,,406.52,true
5200935352,,430.67,true
5200935353,,518.36,true
5200935354,,545.1,true
5200935384,,316.87,true
5200935388,,44.82,true
5200935465,,80.59,true
5200935466,,71.09,true
5200935467,,85.49,true
5200935468,,142.09,true
5200935469,,90.59,true
5200935481,4.18,20.75,true
5200935554,6.79,33.71,true
5200935706,,289.34,true
5200935777,7.02,34.85,true
5200935779,8.5,42.2,true
5200935822,,685.35,true
5200936000,,289.34,true
5200936041,,316.87,true
5200936086,,685.35,true
5200936087,,289.34,true
5200936088,,289.34,true
5200936089,,289.34,true
5200936090,,270.48,true
5200936168,,685.35,true
5200936185,,41.89,true
5200936217,7.14,35.45,true
5200936437,1.52,7.55,true
5200936450,1.94,9.63,true
5200936451,2.23,11.07,true
5200936452,2.59,12.86,true
5200936453,1,4.96,true
5200937135,,948.23,true
5200937138,,607.48,true
5200937187,,607.48,true
5200937252,,308.26,true
5200937253,,291.59,true
5200937285,11.14,55.31,true
5200937296,,198.23,true
5200937300,,780.29,true
5200937301,,705.05,true
5200937302,,685.35,true
5200937303,,780.29,true
5200937312,,607.48,true
5200937400,,780.29,true
5200937402,,294.61,true
5200937408,6.73,33.41,true
5200937411,5.32,26.41,true
5200937456,,308.26,true
5200937457,,308.26,true
5200937459,,112.17,true
5200937462,,31.83,true
5200937465,29.24,145.17,true
5200937467,35.73,177.39,true
5200937468,9.59,47.61,true
5200937578,,289.34,true
5200937579,,289.34,true
5200937620,,685.35,true
5200937641,,266.46,true
5200937708,,617.15,true
5200937807,,28218.9,true
5200937808,,28662.1,true
5200937809,,32415,true
5200937810,,32205.9,true
5200937811,,20798,true
5200937812,,20580.3,true
5200937836,,316.87,true
5200937852,12.2,60.57,true
5200937853,7.25,35.99,true
5200937854,9.84,48.85,true
5200937857,8.42,41.8,true
5200937994,,187.04,true
5200938033,,266.46,true
5200938049,,289.34,true
5200938052,,685.35,true
5200938258,13,64.54,true
5200938282,11.64,57.79,true
5200938283,10.24,50.84,true
5200938284,9.68,48.06,true
5200938285,7.98,39.62,true
5200938295,7.12,35.35,true
5200938318,,308.26,true
5200938350,4.79,23.78,true
5200938351,6.11,30.33,true
5200938352,8.16,40.51,true
5200938355,,395.13,true
5200938381,,607.48,true
5200938395,,289.34,true
5200938417,2.15,10.67,true
5200938460,15.41,76.51,true
5200938462,11.54,57.29,true
5200938609,,806.72,true
5200938610,,684.98,true
5200938640,,948.23,true
5200938746,,7.17,true
5200938749,,505.23,true
5200938753,,301.76,true
5200938754,,720.84,true
5200938757,8.25,40.96,true
5200939078,,301.76,true
5200939083,,617.15,true
5200939151,16.96,84.2,true
5200939153,54.43,270.23,true
5200939166,5.02,24.92,true
5200939176,,684.98,true
5200939345,,490,true
5200939406,,780.29,true
5200939457,,720.84,true
5200939500,15.03,74.62,true
5200939501,,685.35,true
5200939545,,398.47,true
5200939649,,294.61,true
5200939714,,685.35,true
5200939782,,309.48,true
5200939849,37.4,185.68,true
5200939865,,353.06,true
5200939866,,309.48,true
5200939977,,505.23,true
5200940005,14.5,71.99,true
5200940006,7.3,36.24,true
5200940090,,97.23,true
5200940106,,61.59,true
5200940114,,398.47,true
5200940151,12.69,63,true
5200940152,40.72,202.17,true
5200940294,,8.45,true
5200940351,,335.39,true
5200941427,15.54,77.15,true
5200941575,,113.49,true
5200941579,38.23,189.8,true
5200941580,9.58,47.56,true
5200941581,11.91,59.13,true
5200941697,,505.23,true
5200941698,,684.98,true
5200941739,13.86,68.81,true
5200941740,11.93,59.23,true
5200941778,,477.96,true
5200941779,,477.96,true
5200941812,,242.89,true
5200941813,,177.68,true
5200941835,11.58,57.49,true
5200941836,13.14,65.24,true
5200941838,49.86,247.54,true
5200941839,40.8,202.56,true
5200941906,,177.68,true
5200942020,,177.68,true
5200942074,,242.89,true
5200942075,,177.68,true
5200942076,,253.14,true
5200942077,,188.32,true
5200942088,,242.89,true
5200942123,,242.89,true
5200942124,,181.97,true
5200942125,,177.68,true
5200942134,23.47,116.52,true
5200942135,29.59,146.91,true
5200942136,32.85,163.09,true
5200942137,35.6,176.75,true
5200942138,44.53,221.08,true
5200942174,,780.29,true
5200942233,,188.32,true
5200942234,,181.97,true
5200942236,,188.32,true
5200942237,,181.97,true
5200942238,,617.15,true
5200942267,,312.89,true
5200942290,,242.89,true
5200942292,,213.8,true
5200942306,,330.55,true
5200942327,,617.15,true
5200942355,,289.34,true
5200942361,13.38,66.43,true
5200942394,,177.68,true
5200942395,,177.68,true
5200942396,,177.68,true
5200942482,,398.47,true
5200942503,,424.36,true
5200942504,,203.11,true
5200942505,,242.89,true
5200942516,,685.35,true
5200942539,,188.32,true
5200943895,,705.05,true
5200943957,,424.36,true
5200943959,,424.36,true
5200944086,,203.11,true
5200944088,,104.17,true
5200944091,,181.97,true
5200944092,,253.14,true
5200944174,,316,true
5200944175,,253.14,true
5200944177,,203.11,true
5200944179,,242.89,true
5200944182,,104.17,true
5200944185,,104.17,true
5200944186,,242.89,true
5200944216,,177.68,true
5200944217,,177.68,true
5200944218,,316,true
5200944219,,253.14,true
5200944220,,203.11,true
5200944221,,188.32,true
5200944222,,181.97,true
5200944223,,316,true
5200944224,,253.14,true
5200944225,,203.11,true
5200944226,,188.32,true
5200944227,,181.97,true
5200944228,,316,true
5200944229,,253.14,true
5200944230,,203.11,true
5200944231,,188.32,true
5200944232,,181.97,true
5200944233,,316,true
5200944234,,253.14,true
5200944235,,203.11,true
5200944236,,188.32,true
5200944237,,181.97,true
5200944238,,316,true
5200944239,,253.14,true
5200944240,,203.11,true
5200944241,,188.32,true
5200944242,,181.97,true
5200944243,,316,true
5200944244,,253.14,true
5200944245,,203.11,true
5200944246,,188.32,true
5200944247,,181.97,true
5200944248,,316,true
5200944249,,253.14,true
5200944250,,203.11,true
5200944251,,188.32,true
5200944252,,181.97,true
5200944253,,316,true
5200944254,,253.14,true
5200944255,,203.11,true
5200944256,,188.32,true
5200944257,,181.97,true
5200944258,,177.68,true
5200944259,,316,true
5200944260,,253.14,true
5200944261,,203.11,true
5200944262,,188.32,true
5200944263,,181.97,true
5200944264,,316,true
5200944265,,253.14,true
5200944266,,203.11,true
5200944267,,188.32,true
5200944268,,181.97,true
5200944269,,316,true
5200944270,,253.14,true
5200944271,,203.11,true
5200944272,,188.32,true
5200944273,,181.97,true
5200944274,,316,true
5200944275,,253.14,true
5200944276,,203.11,true
5200944277,,188.32,true
5200944278,,181.97,true
5200944279,,177.68,true
5200944280,,316,true
5200944281,,253.14,true
5200944282,,203.11,true
5200944283,,188.32,true
5200944284,,181.97,true
5200944285,,316,true
5200944286,,253.14,true
5200944287,,203.11,true
5200944288,,188.32,true
5200944289,,181.97,true
5200944290,,316,true
5200944291,,253.14,true
5200944292,,203.11,true
5200944293,,188.32,true
5200944294,,181.97,true
5200944295,,316,true
5200944296,,253.14,true
5200944297,,203.11,true
5200944298,,188.32,true
5200944299,,181.97,true
5200944300,,316,true
5200944301,,253.14,true
5200944302,,203.11,true
5200944303,,188.32,true
5200944304,,181.97,true
5200944305,,316,true
5200944306,,253.14,true
5200944307,,203.11,true
5200944308,,188.32,true
5200944309,,181.97,true
5200944310,,316,true
5200944311,,253.14,true
5200944312,,203.11,true
5200944313,,188.32,true
5200944314,,181.97,true
5200944315,,316,true
5200944316,,253.14,true
5200944317,,203.11,true
5200944318,,188.32,true
5200944319,,181.97,true
5200944320,,316,true
5200944321,,253.14,true
5200944322,,203.11,true
5200944323,,188.32,true
5200944324,,181.97,true
5200944325,,316,true
5200944326,,253.14,true
5200944327,,203.11,true
5200944328,,188.32,true
5200944329,,181.97,true
5200944330,,177.68,true
5200944331,,316,true
5200944332,,253.14,true
5200944333,,203.11,true
5200944334,,188.32,true
5200944335,,181.97,true
5200944336,,316,true
5200944337,,253.14,true
5200944338,,203.11,true
5200944339,,188.32,true
5200944340,,181.97,true
5200944341,,316,true
5200944342,,253.14,true
5200944343,,203.11,true
5200944344,,188.32,true
5200944345,,181.97,true
5200944346,,316,true
5200944347,,253.14,true
5200944348,,203.11,true
5200944349,,188.32,true
5200944350,,181.97,true
5200944351,,316,true
5200944352,,253.14,true
5200944353,,203.11,true
5200944354,,188.32,true
5200944355,,181.97,true
5200944356,,316,true
5200944357,,253.14,true
5200944358,,203.11,true
5200944359,,188.32,true
5200944360,,181.97,true
5200944361,,316,true
5200944362,,253.14,true
5200944363,,203.11,true
5200944364,,188.32,true
5200944365,,181.97,true
5200944366,,316,true
5200944367,,253.14,true
5200944368,,203.11,true
5200944369,,188.32,true
5200944370,,181.97,true
5200944371,,177.68,true
5200944372,,316,true
5200944373,,253.14,true
5200944374,,203.11,true
5200944375,,188.32,true
5200944376,,181.97,true
5200944377,,316,true
5200944378,,253.14,true
5200944379,,203.11,true
5200944380,,188.32,true
5200944381,,181.97,true
5200944382,,316,true
5200944383,,253.14,true
5200944384,,203.11,true
5200944385,,188.32,true
5200944386,,181.97,true
5200944387,,316,true
5200944388,,253.14,true
5200944389,,203.11,true
5200944390,,188.32,true
5200944391,,181.97,true
5200944392,,316,true
5200944393,,253.14,true
5200944394,,203.11,true
5200944395,,188.32,true
5200944396,,181.97,true
5200944397,,316,true
5200944398,,253.14,true
5200944399,,203.11,true
5200944400,,188.32,true
5200944401,,181.97,true
5200944402,,316,true
5200944403,,253.14,true
5200944404,,203.11,true
5200944405,,188.32,true
5200944406,,181.97,true
5200944407,,316,true
5200944408,,253.14,true
5200944409,,203.11,true
5200944410,,188.32,true
5200944411,,181.97,true
5200944412,,316,true
5200944413,,253.14,true
5200944414,,203.11,true
5200944415,,188.32,true
5200944416,,181.97,true
5200944417,,316,true
5200944418,,253.14,true
5200944419,,203.11,true
5200944420,,188.32,true
5200944421,,181.97,true
5200944422,,316,true
5200944423,,253.14,true
5200944424,,203.11,true
5200944425,,188.32,true
5200944426,,181.97,true
5200944427,,316,true
5200944428,,253.14,true
5200944429,,203.11,true
5200944430,,188.32,true
5200944431,,181.97,true
5200944432,,177.68,true
5200944433,,316,true
5200944434,,253.14,true
5200944435,,203.11,true
5200944436,,188.32,true
5200944437,,181.97,true
5200944438,,316,true
5200944439,,253.14,true
5200944440,,203.11,true
5200944441,,188.32,true
5200944442,,181.97,true
5200944443,,316,true
5200944444,,253.14,true
5200944445,,203.11,true
5200944446,,188.32,true
5200944447,,181.97,true
5200944448,,316,true
5200944449,,253.14,true
5200944450,,203.11,true
5200944451,,188.32,true
5200944452,,181.97,true
5200944453,,316,true
5200944454,,253.14,true
5200944455,,203.11,true
5200944456,,188.32,true
5200944457,,181.97,true
5200944458,,177.68,true
5200944459,,316,true
5200944460,,253.14,true
5200944461,,203.11,true
5200944462,,188.32,true
5200944463,,181.97,true
5200944464,,316,true
5200944465,,253.14,true
5200944466,,203.11,true
5200944467,,188.32,true
5200944468,,181.97,true
5200944469,,316,true
5200944470,,253.14,true
5200944471,,203.11,true
5200944472,,188.32,true
5200944473,,181.97,true
5200944474,,316,true
5200944475,,253.14,true
5200944476,,203.11,true
5200944477,,188.32,true
5200944478,,181.97,true
5200944479,,316,true
5200944480,,253.14,true
5200944481,,203.11,true
5200944482,,188.32,true
5200944483,,181.97,true
5200944484,,316,true
5200944485,,253.14,true
5200944486,,203.11,true
5200944487,,188.32,true
5200944488,,181.97,true
5200944489,,316,true
5200944490,,253.14,true
5200944491,,203.11,true
5200944492,,188.32,true
5200944493,,181.97,true
5200944494,,316,true
5200944495,,253.14,true
5200944496,,203.11,true
5200944497,,188.32,true
5200944498,,181.97,true
5200944499,,177.68,true
5200944500,,316,true
5200944501,,253.14,true
5200944502,,203.11,true
5200944503,,188.32,true
5200944504,,181.97,true
5200944505,,316,true
5200944506,,253.14,true
5200944507,,203.11,true
5200944508,,188.32,true
5200944509,,181.97,true
5200944510,,316,true
5200944511,,253.14,true
5200944512,,203.11,true
5200944513,,188.32,true
5200944514,,181.97,true
5200944515,,316,true
5200944516,,253.14,true
5200944517,,203.11,true
5200944518,,188.32,true
